,stop,lap,milliseconds,year,round,gp_name,date,driverRef,number,code,forename,surname,nationality,circuitRef,track_name,location,country,alt
650,2,28,20611,2011,11,Hungarian Grand Prix,31/07/11,vettel,5,VET,Sebastian,Vettel,German,hungaroring,Hungaroring,Budapest,Hungary,264
651,3,28,21426,2011,11,Hungarian Grand Prix,31/07/11,maldonado,13,MAL,Pastor,Maldonado,Venezuelan,hungaroring,Hungaroring,Budapest,Hungary,264
652,2,28,20613,2011,11,Hungarian Grand Prix,31/07/11,glock,\N,GLO,Timo,Glock,German,hungaroring,Hungaroring,Budapest,Hungary,264
653,2,28,23563,2011,11,Hungarian Grand Prix,31/07/11,ricciardo,3,RIC,Daniel,Ricciardo,Australian,hungaroring,Hungaroring,Budapest,Hungary,264
654,2,29,20916,2011,11,Hungarian Grand Prix,31/07/11,ambrosio,\N,DAM,Jérôme,d'Ambrosio,Belgian,hungaroring,Hungaroring,Budapest,Hungary,264
655,3,32,13201,2011,11,Hungarian Grand Prix,31/07/11,perez,11,PER,Sergio,Pérez,Mexican,hungaroring,Hungaroring,Budapest,Hungary,264
656,2,34,22852,2011,11,Hungarian Grand Prix,31/07/11,kobayashi,10,KOB,Kamui,Kobayashi,Japanese,hungaroring,Hungaroring,Budapest,Hungary,264
657,3,36,19936,2011,11,Hungarian Grand Prix,31/07/11,alonso,14,ALO,Fernando,Alonso,Spanish,hungaroring,Hungaroring,Budapest,Hungary,264
658,3,37,20580,2011,11,Hungarian Grand Prix,31/07/11,barrichello,\N,BAR,Rubens,Barrichello,Brazilian,hungaroring,Hungaroring,Budapest,Hungary,264
659,3,39,20673,2011,11,Hungarian Grand Prix,31/07/11,webber,\N,WEB,Mark,Webber,Australian,hungaroring,Hungaroring,Budapest,Hungary,264
660,3,37,27839,2011,11,Hungarian Grand Prix,31/07/11,liuzzi,\N,LIU,Vitantonio,Liuzzi,Italian,hungaroring,Hungaroring,Budapest,Hungary,264
661,3,40,20861,2011,11,Hungarian Grand Prix,31/07/11,hamilton,44,HAM,Lewis,Hamilton,British,hungaroring,Hungaroring,Budapest,Hungary,264
662,3,40,22453,2011,11,Hungarian Grand Prix,31/07/11,massa,19,MAS,Felipe,Massa,Brazilian,hungaroring,Hungaroring,Budapest,Hungary,264
663,3,41,19664,2011,11,Hungarian Grand Prix,31/07/11,vettel,5,VET,Sebastian,Vettel,German,hungaroring,Hungaroring,Budapest,Hungary,264
664,3,42,20046,2011,11,Hungarian Grand Prix,31/07/11,button,22,BUT,Jenson,Button,British,hungaroring,Hungaroring,Budapest,Hungary,264
665,3,42,20935,2011,11,Hungarian Grand Prix,31/07/11,resta,\N,DIR,Paul,di Resta,British,hungaroring,Hungaroring,Budapest,Hungary,264
666,3,43,20360,2011,11,Hungarian Grand Prix,31/07/11,buemi,\N,BUE,Sébastien,Buemi,Swiss,hungaroring,Hungaroring,Budapest,Hungary,264
667,3,43,20990,2011,11,Hungarian Grand Prix,31/07/11,kovalainen,\N,KOV,Heikki,Kovalainen,Finnish,hungaroring,Hungaroring,Budapest,Hungary,264
668,4,44,20917,2011,11,Hungarian Grand Prix,31/07/11,perez,11,PER,Sergio,Pérez,Mexican,hungaroring,Hungaroring,Budapest,Hungary,264
669,3,43,21651,2011,11,Hungarian Grand Prix,31/07/11,ricciardo,3,RIC,Daniel,Ricciardo,Australian,hungaroring,Hungaroring,Budapest,Hungary,264
670,4,47,20126,2011,11,Hungarian Grand Prix,31/07/11,alonso,14,ALO,Fernando,Alonso,Spanish,hungaroring,Hungaroring,Budapest,Hungary,264
671,3,47,21345,2011,11,Hungarian Grand Prix,31/07/11,alguersuari,\N,ALG,Jaime,Alguersuari,Spanish,hungaroring,Hungaroring,Budapest,Hungary,264
672,3,47,49849,2011,11,Hungarian Grand Prix,31/07/11,ambrosio,\N,DAM,Jérôme,d'Ambrosio,Belgian,hungaroring,Hungaroring,Budapest,Hungary,264
673,3,50,20563,2011,11,Hungarian Grand Prix,31/07/11,rosberg,6,ROS,Nico,Rosberg,German,hungaroring,Hungaroring,Budapest,Hungary,264
674,4,51,21122,2011,11,Hungarian Grand Prix,31/07/11,webber,\N,WEB,Mark,Webber,Australian,hungaroring,Hungaroring,Budapest,Hungary,264
675,3,50,21353,2011,11,Hungarian Grand Prix,31/07/11,petrov,\N,PET,Vitaly,Petrov,Russian,hungaroring,Hungaroring,Budapest,Hungary,264
676,4,50,31539,2011,11,Hungarian Grand Prix,31/07/11,barrichello,\N,BAR,Rubens,Barrichello,Brazilian,hungaroring,Hungaroring,Budapest,Hungary,264
677,4,49,22364,2011,11,Hungarian Grand Prix,31/07/11,kovalainen,\N,KOV,Heikki,Kovalainen,Finnish,hungaroring,Hungaroring,Budapest,Hungary,264
678,3,50,21796,2011,11,Hungarian Grand Prix,31/07/11,sutil,99,SUT,Adrian,Sutil,German,hungaroring,Hungaroring,Budapest,Hungary,264
679,4,48,23010,2011,11,Hungarian Grand Prix,31/07/11,liuzzi,\N,LIU,Vitantonio,Liuzzi,Italian,hungaroring,Hungaroring,Budapest,Hungary,264
680,4,50,23016,2011,11,Hungarian Grand Prix,31/07/11,maldonado,13,MAL,Pastor,Maldonado,Venezuelan,hungaroring,Hungaroring,Budapest,Hungary,264
681,4,52,20855,2011,11,Hungarian Grand Prix,31/07/11,hamilton,44,HAM,Lewis,Hamilton,British,hungaroring,Hungaroring,Budapest,Hungary,264
682,5,53,20715,2011,11,Hungarian Grand Prix,31/07/11,webber,\N,WEB,Mark,Webber,Australian,hungaroring,Hungaroring,Budapest,Hungary,264
683,5,52,25596,2011,11,Hungarian Grand Prix,31/07/11,barrichello,\N,BAR,Rubens,Barrichello,Brazilian,hungaroring,Hungaroring,Budapest,Hungary,264
684,5,54,21628,2011,11,Hungarian Grand Prix,31/07/11,hamilton,44,HAM,Lewis,Hamilton,British,hungaroring,Hungaroring,Budapest,Hungary,264
685,4,53,21609,2011,11,Hungarian Grand Prix,31/07/11,petrov,\N,PET,Vitaly,Petrov,Russian,hungaroring,Hungaroring,Budapest,Hungary,264
686,5,52,21715,2011,11,Hungarian Grand Prix,31/07/11,kovalainen,\N,KOV,Heikki,Kovalainen,Finnish,hungaroring,Hungaroring,Budapest,Hungary,264
687,4,53,21503,2011,11,Hungarian Grand Prix,31/07/11,sutil,99,SUT,Adrian,Sutil,German,hungaroring,Hungaroring,Budapest,Hungary,264
688,4,51,22470,2011,11,Hungarian Grand Prix,31/07/11,ambrosio,\N,DAM,Jérôme,d'Ambrosio,Belgian,hungaroring,Hungaroring,Budapest,Hungary,264
689,4,54,23244,2011,11,Hungarian Grand Prix,31/07/11,rosberg,6,ROS,Nico,Rosberg,German,hungaroring,Hungaroring,Budapest,Hungary,264
690,5,53,22825,2011,11,Hungarian Grand Prix,31/07/11,maldonado,13,MAL,Pastor,Maldonado,Venezuelan,hungaroring,Hungaroring,Budapest,Hungary,264
691,5,51,22458,2011,11,Hungarian Grand Prix,31/07/11,liuzzi,\N,LIU,Vitantonio,Liuzzi,Italian,hungaroring,Hungaroring,Budapest,Hungary,264
692,3,53,20929,2011,11,Hungarian Grand Prix,31/07/11,glock,\N,GLO,Timo,Glock,German,hungaroring,Hungaroring,Budapest,Hungary,264
693,6,56,13173,2011,11,Hungarian Grand Prix,31/07/11,hamilton,44,HAM,Lewis,Hamilton,British,hungaroring,Hungaroring,Budapest,Hungary,264
694,4,58,21157,2011,11,Hungarian Grand Prix,31/07/11,massa,19,MAS,Felipe,Massa,Brazilian,hungaroring,Hungaroring,Budapest,Hungary,264
695,3,62,21258,2011,11,Hungarian Grand Prix,31/07/11,kobayashi,10,KOB,Kamui,Kobayashi,Japanese,hungaroring,Hungaroring,Budapest,Hungary,264
696,1,1,35092,2011,12,Belgian Grand Prix,28/08/11,glock,\N,GLO,Timo,Glock,German,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
697,1,1,30795,2011,12,Belgian Grand Prix,28/08/11,bruno_senna,\N,SEN,Bruno,Senna,Brazilian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
698,1,1,28539,2011,12,Belgian Grand Prix,28/08/11,kovalainen,\N,KOV,Heikki,Kovalainen,Finnish,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
699,1,3,21015,2011,12,Belgian Grand Prix,28/08/11,webber,\N,WEB,Mark,Webber,Australian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
700,1,3,26046,2011,12,Belgian Grand Prix,28/08/11,button,22,BUT,Jenson,Button,British,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
701,1,4,20153,2011,12,Belgian Grand Prix,28/08/11,michael_schumacher,\N,MSC,Michael,Schumacher,German,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
702,1,5,20898,2011,12,Belgian Grand Prix,28/08/11,vettel,5,VET,Sebastian,Vettel,German,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
703,1,5,26092,2011,12,Belgian Grand Prix,28/08/11,perez,11,PER,Sergio,Pérez,Mexican,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
704,2,6,13914,2011,12,Belgian Grand Prix,28/08/11,glock,\N,GLO,Timo,Glock,German,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
705,1,8,20994,2011,12,Belgian Grand Prix,28/08/11,alonso,14,ALO,Fernando,Alonso,Spanish,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
706,2,8,13968,2011,12,Belgian Grand Prix,28/08/11,bruno_senna,\N,SEN,Bruno,Senna,Brazilian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
707,1,9,22267,2011,12,Belgian Grand Prix,28/08/11,massa,19,MAS,Felipe,Massa,Brazilian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
708,1,10,21895,2011,12,Belgian Grand Prix,28/08/11,hamilton,44,HAM,Lewis,Hamilton,British,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
709,1,11,23090,2011,12,Belgian Grand Prix,28/08/11,rosberg,6,ROS,Nico,Rosberg,German,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
710,1,11,21766,2011,12,Belgian Grand Prix,28/08/11,liuzzi,\N,LIU,Vitantonio,Liuzzi,Italian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
711,1,12,21395,2011,12,Belgian Grand Prix,28/08/11,petrov,\N,PET,Vitaly,Petrov,Russian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
712,1,12,21421,2011,12,Belgian Grand Prix,28/08/11,maldonado,13,MAL,Pastor,Maldonado,Venezuelan,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
713,2,13,21411,2011,12,Belgian Grand Prix,28/08/11,vettel,5,VET,Sebastian,Vettel,German,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
714,1,13,22773,2011,12,Belgian Grand Prix,28/08/11,sutil,99,SUT,Adrian,Sutil,German,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
715,1,13,21818,2011,12,Belgian Grand Prix,28/08/11,barrichello,\N,BAR,Rubens,Barrichello,Brazilian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
716,2,13,20226,2011,12,Belgian Grand Prix,28/08/11,michael_schumacher,\N,MSC,Michael,Schumacher,German,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
717,2,13,21756,2011,12,Belgian Grand Prix,28/08/11,button,22,BUT,Jenson,Button,British,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
718,1,13,23780,2011,12,Belgian Grand Prix,28/08/11,ricciardo,3,RIC,Daniel,Ricciardo,Australian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
719,1,13,22159,2011,12,Belgian Grand Prix,28/08/11,trulli,\N,TRU,Jarno,Trulli,Italian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
720,1,13,22939,2011,12,Belgian Grand Prix,28/08/11,ambrosio,\N,DAM,Jérôme,d'Ambrosio,Belgian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
721,2,13,22009,2011,12,Belgian Grand Prix,28/08/11,kovalainen,\N,KOV,Heikki,Kovalainen,Finnish,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
722,1,14,24161,2011,12,Belgian Grand Prix,28/08/11,kobayashi,10,KOB,Kamui,Kobayashi,Japanese,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
723,1,14,21334,2011,12,Belgian Grand Prix,28/08/11,resta,\N,DIR,Paul,di Resta,British,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
724,3,14,24204,2011,12,Belgian Grand Prix,28/08/11,glock,\N,GLO,Timo,Glock,German,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
725,3,21,20756,2011,12,Belgian Grand Prix,28/08/11,bruno_senna,\N,SEN,Bruno,Senna,Brazilian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
726,2,22,14089,2011,12,Belgian Grand Prix,28/08/11,perez,11,PER,Sergio,Pérez,Mexican,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
727,3,23,23883,2011,12,Belgian Grand Prix,28/08/11,perez,11,PER,Sergio,Pérez,Mexican,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
728,2,27,30959,2011,12,Belgian Grand Prix,28/08/11,liuzzi,\N,LIU,Vitantonio,Liuzzi,Italian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
729,2,29,21243,2011,12,Belgian Grand Prix,28/08/11,alonso,14,ALO,Fernando,Alonso,Spanish,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
730,2,29,22303,2011,12,Belgian Grand Prix,28/08/11,maldonado,13,MAL,Pastor,Maldonado,Venezuelan,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
731,2,29,21269,2011,12,Belgian Grand Prix,28/08/11,kobayashi,10,KOB,Kamui,Kobayashi,Japanese,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
732,3,30,20786,2011,12,Belgian Grand Prix,28/08/11,vettel,5,VET,Sebastian,Vettel,German,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
733,2,30,21171,2011,12,Belgian Grand Prix,28/08/11,rosberg,6,ROS,Nico,Rosberg,German,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
734,2,30,21856,2011,12,Belgian Grand Prix,28/08/11,massa,19,MAS,Felipe,Massa,Brazilian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
735,2,30,21979,2011,12,Belgian Grand Prix,28/08/11,petrov,\N,PET,Vitaly,Petrov,Russian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
736,2,30,21350,2011,12,Belgian Grand Prix,28/08/11,resta,\N,DIR,Paul,di Resta,British,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
737,2,31,20947,2011,12,Belgian Grand Prix,28/08/11,webber,\N,WEB,Mark,Webber,Australian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
738,2,31,20983,2011,12,Belgian Grand Prix,28/08/11,sutil,99,SUT,Adrian,Sutil,German,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
739,3,31,21319,2011,12,Belgian Grand Prix,28/08/11,michael_schumacher,\N,MSC,Michael,Schumacher,German,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
740,2,31,21478,2011,12,Belgian Grand Prix,28/08/11,barrichello,\N,BAR,Rubens,Barrichello,Brazilian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
741,2,31,21484,2011,12,Belgian Grand Prix,28/08/11,trulli,\N,TRU,Jarno,Trulli,Italian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
742,3,32,21640,2011,12,Belgian Grand Prix,28/08/11,button,22,BUT,Jenson,Button,British,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
743,3,32,21485,2011,12,Belgian Grand Prix,28/08/11,massa,19,MAS,Felipe,Massa,Brazilian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
744,3,33,22306,2011,12,Belgian Grand Prix,28/08/11,kovalainen,\N,KOV,Heikki,Kovalainen,Finnish,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
745,4,35,21721,2011,12,Belgian Grand Prix,28/08/11,glock,\N,GLO,Timo,Glock,German,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
746,2,36,22114,2011,12,Belgian Grand Prix,28/08/11,ambrosio,\N,DAM,Jérôme,d'Ambrosio,Belgian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
747,3,40,47753,2011,12,Belgian Grand Prix,28/08/11,barrichello,\N,BAR,Rubens,Barrichello,Brazilian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
748,1,1,27550,2011,13,Italian Grand Prix,11/09/11,kobayashi,10,KOB,Kamui,Kobayashi,Japanese,monza,Autodromo Nazionale di Monza,Monza,Italy,162
749,1,1,29157,2011,13,Italian Grand Prix,11/09/11,barrichello,\N,BAR,Rubens,Barrichello,Brazilian,monza,Autodromo Nazionale di Monza,Monza,Italy,162
750,1,2,22534,2011,13,Italian Grand Prix,11/09/11,bruno_senna,\N,SEN,Bruno,Senna,Brazilian,monza,Autodromo Nazionale di Monza,Monza,Italy,162
751,1,1,1004718,2011,13,Italian Grand Prix,11/09/11,ricciardo,3,RIC,Daniel,Ricciardo,Australian,monza,Autodromo Nazionale di Monza,Monza,Italy,162
752,1,5,30391,2011,13,Italian Grand Prix,11/09/11,trulli,\N,TRU,Jarno,Trulli,Italian,monza,Autodromo Nazionale di Monza,Monza,Italy,162
753,1,13,21870,2011,13,Italian Grand Prix,11/09/11,resta,\N,DIR,Paul,di Resta,British,monza,Autodromo Nazionale di Monza,Monza,Italy,162
754,1,16,22709,2011,13,Italian Grand Prix,11/09/11,michael_schumacher,\N,MSC,Michael,Schumacher,German,monza,Autodromo Nazionale di Monza,Monza,Italy,162
755,1,16,24234,2011,13,Italian Grand Prix,11/09/11,buemi,\N,BUE,Sébastien,Buemi,Swiss,monza,Autodromo Nazionale di Monza,Monza,Italy,162
756,1,17,21660,2011,13,Italian Grand Prix,11/09/11,button,22,BUT,Jenson,Button,British,monza,Autodromo Nazionale di Monza,Monza,Italy,162
757,1,18,22083,2011,13,Italian Grand Prix,11/09/11,hamilton,44,HAM,Lewis,Hamilton,British,monza,Autodromo Nazionale di Monza,Monza,Italy,162
758,2,18,22939,2011,13,Italian Grand Prix,11/09/11,kobayashi,10,KOB,Kamui,Kobayashi,Japanese,monza,Autodromo Nazionale di Monza,Monza,Italy,162
759,1,19,22539,2011,13,Italian Grand Prix,11/09/11,alonso,14,ALO,Fernando,Alonso,Spanish,monza,Autodromo Nazionale di Monza,Monza,Italy,162
760,1,19,23063,2011,13,Italian Grand Prix,11/09/11,maldonado,13,MAL,Pastor,Maldonado,Venezuelan,monza,Autodromo Nazionale di Monza,Monza,Italy,162
761,2,19,23145,2011,13,Italian Grand Prix,11/09/11,bruno_senna,\N,SEN,Bruno,Senna,Brazilian,monza,Autodromo Nazionale di Monza,Monza,Italy,162
762,1,20,22124,2011,13,Italian Grand Prix,11/09/11,vettel,5,VET,Sebastian,Vettel,German,monza,Autodromo Nazionale di Monza,Monza,Italy,162
763,1,20,21988,2011,13,Italian Grand Prix,11/09/11,alguersuari,\N,ALG,Jaime,Alguersuari,Spanish,monza,Autodromo Nazionale di Monza,Monza,Italy,162
764,1,20,25147,2011,13,Italian Grand Prix,11/09/11,glock,\N,GLO,Timo,Glock,German,monza,Autodromo Nazionale di Monza,Monza,Italy,162
765,1,21,21821,2011,13,Italian Grand Prix,11/09/11,massa,19,MAS,Felipe,Massa,Brazilian,monza,Autodromo Nazionale di Monza,Monza,Italy,162
766,1,21,23298,2011,13,Italian Grand Prix,11/09/11,kovalainen,\N,KOV,Heikki,Kovalainen,Finnish,monza,Autodromo Nazionale di Monza,Monza,Italy,162
767,2,24,23420,2011,13,Italian Grand Prix,11/09/11,trulli,\N,TRU,Jarno,Trulli,Italian,monza,Autodromo Nazionale di Monza,Monza,Italy,162
768,2,31,23069,2011,13,Italian Grand Prix,11/09/11,resta,\N,DIR,Paul,di Resta,British,monza,Autodromo Nazionale di Monza,Monza,Italy,162
769,2,32,23414,2011,13,Italian Grand Prix,11/09/11,barrichello,\N,BAR,Rubens,Barrichello,Brazilian,monza,Autodromo Nazionale di Monza,Monza,Italy,162
770,2,33,22095,2011,13,Italian Grand Prix,11/09/11,button,22,BUT,Jenson,Button,British,monza,Autodromo Nazionale di Monza,Monza,Italy,162
771,2,20,30777,2011,13,Italian Grand Prix,11/09/11,ricciardo,3,RIC,Daniel,Ricciardo,Australian,monza,Autodromo Nazionale di Monza,Monza,Italy,162
772,2,34,21989,2011,13,Italian Grand Prix,11/09/11,alonso,14,ALO,Fernando,Alonso,Spanish,monza,Autodromo Nazionale di Monza,Monza,Italy,162
773,2,34,21876,2011,13,Italian Grand Prix,11/09/11,hamilton,44,HAM,Lewis,Hamilton,British,monza,Autodromo Nazionale di Monza,Monza,Italy,162
774,2,35,21378,2011,13,Italian Grand Prix,11/09/11,vettel,5,VET,Sebastian,Vettel,German,monza,Autodromo Nazionale di Monza,Monza,Italy,162
775,2,35,22611,2011,13,Italian Grand Prix,11/09/11,kovalainen,\N,KOV,Heikki,Kovalainen,Finnish,monza,Autodromo Nazionale di Monza,Monza,Italy,162
776,2,37,22014,2011,13,Italian Grand Prix,11/09/11,michael_schumacher,\N,MSC,Michael,Schumacher,German,monza,Autodromo Nazionale di Monza,Monza,Italy,162
777,2,37,22614,2011,13,Italian Grand Prix,11/09/11,maldonado,13,MAL,Pastor,Maldonado,Venezuelan,monza,Autodromo Nazionale di Monza,Monza,Italy,162
778,2,38,22784,2011,13,Italian Grand Prix,11/09/11,glock,\N,GLO,Timo,Glock,German,monza,Autodromo Nazionale di Monza,Monza,Italy,162
779,2,40,24086,2011,13,Italian Grand Prix,11/09/11,buemi,\N,BUE,Sébastien,Buemi,Swiss,monza,Autodromo Nazionale di Monza,Monza,Italy,162
780,3,40,22273,2011,13,Italian Grand Prix,11/09/11,bruno_senna,\N,SEN,Bruno,Senna,Brazilian,monza,Autodromo Nazionale di Monza,Monza,Italy,162
781,2,41,22148,2011,13,Italian Grand Prix,11/09/11,massa,19,MAS,Felipe,Massa,Brazilian,monza,Autodromo Nazionale di Monza,Monza,Italy,162
782,2,41,22279,2011,13,Italian Grand Prix,11/09/11,alguersuari,\N,ALG,Jaime,Alguersuari,Spanish,monza,Autodromo Nazionale di Monza,Monza,Italy,162
783,1,1,44170,2011,14,Singapore Grand Prix,25/09/11,ricciardo,3,RIC,Daniel,Ricciardo,Australian,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
784,1,9,29549,2011,14,Singapore Grand Prix,25/09/11,rosberg,6,ROS,Nico,Rosberg,German,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
785,1,10,30621,2011,14,Singapore Grand Prix,25/09/11,alonso,14,ALO,Fernando,Alonso,Spanish,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
786,1,10,29610,2011,14,Singapore Grand Prix,25/09/11,michael_schumacher,\N,MSC,Michael,Schumacher,German,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
787,1,10,35398,2011,14,Singapore Grand Prix,25/09/11,bruno_senna,\N,SEN,Bruno,Senna,Brazilian,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
788,1,11,30290,2011,14,Singapore Grand Prix,25/09/11,massa,19,MAS,Felipe,Massa,Brazilian,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
789,1,11,30142,2011,14,Singapore Grand Prix,25/09/11,hamilton,44,HAM,Lewis,Hamilton,British,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
790,1,11,30718,2011,14,Singapore Grand Prix,25/09/11,sutil,99,SUT,Adrian,Sutil,German,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
791,1,11,30888,2011,14,Singapore Grand Prix,25/09/11,maldonado,13,MAL,Pastor,Maldonado,Venezuelan,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
792,1,11,32827,2011,14,Singapore Grand Prix,25/09/11,buemi,\N,BUE,Sébastien,Buemi,Swiss,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
793,1,11,32202,2011,14,Singapore Grand Prix,25/09/11,kovalainen,\N,KOV,Heikki,Kovalainen,Finnish,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
794,2,11,36856,2011,14,Singapore Grand Prix,25/09/11,bruno_senna,\N,SEN,Bruno,Senna,Brazilian,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
795,1,12,30462,2011,14,Singapore Grand Prix,25/09/11,webber,\N,WEB,Mark,Webber,Australian,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
796,1,12,30456,2011,14,Singapore Grand Prix,25/09/11,barrichello,\N,BAR,Rubens,Barrichello,Brazilian,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
797,2,12,32351,2011,14,Singapore Grand Prix,25/09/11,massa,19,MAS,Felipe,Massa,Brazilian,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
798,2,13,33456,2011,14,Singapore Grand Prix,25/09/11,hamilton,44,HAM,Lewis,Hamilton,British,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
799,1,13,34329,2011,14,Singapore Grand Prix,25/09/11,liuzzi,\N,LIU,Vitantonio,Liuzzi,Italian,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
